"X.U.FEFF.observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
156,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"metabolic rate",15.5,"uW",25,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
157,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"body mass",6.6,"mg",,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
157,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"metabolic rate",13.7,"uW",25,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
158,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"body mass",6.6,"mg",,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
158,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"metabolic rate",14.9,"uW",25,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
159,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"body mass",6.6,"mg",,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
159,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"metabolic rate",13.7,"uW",25,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
160,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"body mass",6.8,"mg",,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
160,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"metabolic rate",12.4,"uW",25,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
161,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"body mass",6.8,"mg",,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
161,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"metabolic rate",11,"uW",25,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
162,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"body mass",7,"mg",,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
162,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"metabolic rate",17.4,"uW",25,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
163,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"body mass",8.4,"mg",,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
163,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"metabolic rate",15.3,"uW",25,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
164,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"body mass",10.9,"mg",,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
164,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"metabolic rate",19.1,"uW",25,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
165,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"body mass",10.9,"mg",,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
165,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"metabolic rate",17.9,"uW",25,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
166,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"body mass",12.9,"mg",,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
166,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"metabolic rate",23.5,"uW",25,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
167,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"body mass",13,"mg",,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
167,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"metabolic rate",29.1,"uW",25,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
168,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"body mass",13.1,"mg",,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
168,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"metabolic rate",25.7,"uW",25,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
169,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"body mass",13.1,"mg",,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
169,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"metabolic rate",26.6,"uW",25,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
170,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"body mass",13.8,"mg",,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
170,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"metabolic rate",24,"uW",25,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
171,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"body mass",16.8,"mg",,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
171,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"metabolic rate",23,"uW",25,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
172,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"body mass",16.9,"mg",,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
172,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"metabolic rate",31.4,"uW",25,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
173,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"body mass",17.2,"mg",,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
173,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"metabolic rate",20.9,"uW",25,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
174,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"body mass",19.3,"mg",,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
174,"Arthropoda","Insecta","Hymenoptera","Formicidae","Eciton ","rufa",,"metabolic rate",34.2,"uW",25,,1,"",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
175,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",3.5,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
175,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",10.8,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
176,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",4.5,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
176,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",3.7,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
177,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"body mass",4.8,"mg",,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","",
177,"Arthropoda","Insecta","Hymenoptera","Formicidae","Messor","capensis",,"metabolic rate",11.3,"uW",20,,1,"DONTWARN: checked value correct",1,"Chown et al., 2007",2007,"Chown, S. L., Marais, E., Terblanche, J. S., Klok, C. J., Lighton, J. R. B., & Blackburn, T. M. (2007). Scaling of insect metabolic rate is inconsistent with the nutrient supply network model. Functional Ecology, 21(2), 282-290. doi:10.1111/j.1365-2435.2007.01245.x","not specified",
