"observationID","phylum","class","order","family","genus","specificEpithet","sex","measurementType","measurementValue","measurementUnit","temperature","respiratoryQuotient","sampleSizeValue","comments","reference","inTextReference","publicationYear","fullReference","measurementMethod","metadataComment"
32,"Chordata","Mammalia","Rodentia","Echimyidae","Makalata","macrura",,"brain size",3.89,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","skull filling",
32,"Chordata","Mammalia","Rodentia","Echimyidae","Makalata","macrura",,"body mass",439,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","",
33,"Chordata","Mammalia","Rodentia","Echimyidae","Mesomys","hispidus",,"brain size",2.64,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","skull filling",
33,"Chordata","Mammalia","Rodentia","Echimyidae","Mesomys","hispidus",,"body mass",175,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","",
34,"Chordata","Mammalia","Rodentia","Echimyidae","Proechimys","brevicauda",,"brain size",2.95,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","skull filling",
34,"Chordata","Mammalia","Rodentia","Echimyidae","Proechimys","brevicauda",,"body mass",285,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","",
35,"Chordata","Mammalia","Rodentia","Erethizontidae","Coendou","prehensilis",,"brain size",16.73,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","skull filling",
35,"Chordata","Mammalia","Rodentia","Erethizontidae","Coendou","prehensilis",,"body mass",4400,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","",
36,"Chordata","Mammalia","Rodentia","Erethizontidae","Coendou","rothschildi",,"brain size",20.85,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","skull filling",
36,"Chordata","Mammalia","Rodentia","Erethizontidae","Coendou","rothschildi",,"body mass",2000,"g",,,4,"",150,"Stankowich & Romero, 2017",2017,"Stankowich, T., & Romero, A. N. (2017). The correlated evolution of antipredator defences and brain size in mammals. Proceedings of the Royal Society B: Biological Sciences, 284(1846). doi:10.1098/rspb.2016.1857","",
